0.10442, 3.1629e-3
1.21824, -3.18383e-3
2.19283, -9.52837e-3
3.16742, -9.54379e-3
4.14201, -0.01589
5.1166, -0.0159
6.23042, -0.01592
7.20501, -0.02227
8.1796, -0.02228
9.15419, -0.0223
10.12879, -0.02231
11.2426, -0.02233
12.21719, -0.02235
13.19179, -0.02236
14.16638, -0.02238
15.14097, -0.02872
16.11555, -0.02874
17.22938, -0.02875
18.20397, -0.0351
19.17856, -0.03511
20.15315, -0.04779
21.12774, -0.06046
22.24156, -0.06681
23.21615, -0.08581
24.19074, -0.09848
25.16533, -0.11116
26.13992, -0.12382
27.11451, -0.1365
28.22833, -0.15551
29.20292, -0.16185
30.17751, -0.17453
31.15211, -0.18087
32.1267, -0.18089
33.24052, -0.17458
34.21511, -0.16193
35.1897, -0.15562
36.16429, -0.14931
37.13888, -0.13666
38.11347, -0.13035
39.22729, -0.13037
40.20188, -0.14304
41.17647, -0.16837
42.15106, -0.20003
43.12565, -0.23802
44.23947, -0.28235
45.21406, -0.32666
46.18865, -0.38997
47.16324, -0.44695
48.13784, -0.50393
49.11243, -0.54825
50.22624, -0.58624
51.20084, -0.6179
52.17543, -0.64956
53.15002, -0.66856
54.12461, -0.66858
55.23843, -0.6686
56.21302, -0.64962
57.18761, -0.61799
58.1622, -0.59269
59.13679, -0.54207
60.11138, -0.47247
61.2252, -0.40287
62.19979, -0.33959
63.17438, -0.26999
64.14897, -0.20038
65.12356, -0.13078
66.23738, -0.08016
67.21197, -0.06119
68.18656, -0.03589
69.16116, -0.02958
70.13575, -0.01693
71.11033, -0.01062
72.22416, 2.02177e-3
73.19875, 2.00635e-3
74.17334, -4.33819e-3
75.14793, -4.35361e-3
76.12252, -4.36903e-3
77.23634, -4.38665e-3
78.21093, -4.40207e-3
79.18552, 1.91162e-3
80.16011, 1.8962e-3
81.1347, 1.88078e-3
82.10929, 8.19447e-3
83.22311, 8.17685e-3
84.1977, 8.16143e-3
85.17229, 8.14601e-3
86.14688, 0.01446
87.12148, 0.01444
88.23529, 0.01443
89.20989, 0.01441
90.18448, 0.0144
91.15907, 0.01438
92.13366, 8.03586e-3
93.10825, 8.02044e-3
94.22207, 8.00282e-3
95.19666, 7.98739e-3
96.17125, 7.97197e-3
97.14584, 7.95655e-3
98.12043, 7.94113e-3
99.23425, 7.92351e-3
